Identifier,GeositeType,Latitude,Longitude,WaterLevel,DepthToTop,DepthToBottom,LithologyName,MaterialType,HardnessQualifier,distance_km
2528AC00072,Borehole,-25.41244,28.08578,,0,11.27,Sandstone,Consolidated,,11.3538591
2528AC00072,Borehole,-25.41244,28.08578,,11.27,23.77,Granite,Consolidated,,11.3538591
2528AC00072,Borehole,-25.41244,28.08578,,23.77,25.9,Granite,Consolidated,Hard,11.3538591
2528AC00072,Borehole,-25.41244,28.08578,,25.9,30.48,Granite,Consolidated,Hard,11.3538591
2528AC00073,Borehole,-25.41243,28.08577,0.61,0,6.09,Sand,Unconsolidated,,11.35510626
2528AC00073,Borehole,-25.41243,28.08577,0.61,6.09,9.14,Granite,Consolidated,,11.35510626
2528AC00073,Borehole,-25.41243,28.08577,0.61,9.14,28.95,Granite,Consolidated,,11.35510626
2528AC00073,Borehole,-25.41243,28.08577,0.61,28.95,30.48,Granite,Consolidated,,11.35510626
2528AC00073,Borehole,-25.41243,28.08577,0.61,30.48,31.69,Granite,Consolidated,,11.35510626
2528AC00074,Borehole,-25.41242,28.08576,,0,3.04,Ferricrete,Consolidated,,11.3563535
2528AC00074,Borehole,-25.41242,28.08576,,3.04,13.1,Granite,Consolidated,,11.3563535
2528AC00074,Borehole,-25.41242,28.08576,,13.1,76.2,Granite,Consolidated,Hard,11.3563535
2528AC00075,Borehole,-25.41241,28.08575,6.01,0,7.62,Sand,Unconsolidated,,11.35760083
2528AC00075,Borehole,-25.41241,28.08575,6.01,7.62,8.1,Quartzite,Consolidated,,11.35760083
2528AC00075,Borehole,-25.41241,28.08575,6.01,8.1,31.39,Granite,Consolidated,,11.35760083
2528AC00077,Borehole,-25.41239,28.08573,,0,10.66,SOIL,Unconsolidated,,11.36009572
2528AC00077,Borehole,-25.41239,28.08573,,10.66,35.66,Granite,Consolidated,,11.36009572
2528AC00077,Borehole,-25.41239,28.08573,,35.66,36.57,Granite,Consolidated,Hard,11.36009572
2528AC00077,Borehole,-25.41239,28.08573,,36.57,49.37,Granite,Consolidated,Hard,11.36009572
2528AC00077,Borehole,-25.41239,28.08573,,49.37,53.34,Granite,Consolidated,Hard,11.36009572
2528AC00077,Borehole,-25.41239,28.08573,,53.34,70.71,Granite,Consolidated,Hard,11.36009572
2528AC00077,Borehole,-25.41239,28.08573,,70.71,121.92,Granite,Consolidated,Hard,11.36009572
2528AC00078,Borehole,-25.41238,28.08572,,0,0.45,SOIL,Unconsolidated,,11.36134329
2528AC00078,Borehole,-25.41238,28.08572,,0.45,14.63,Granite,Consolidated,,11.36134329
2528AC00078,Borehole,-25.41238,28.08572,,14.63,45.72,Granite,Consolidated,Soft,11.36134329
2528AC00078,Borehole,-25.41238,28.08572,,45.72,60.35,Granite,Consolidated,Hard,11.36134329
2528AC00078,Borehole,-25.41238,28.08572,,60.35,62.78,Granite,Consolidated,Hard,11.36134329
2528AC00079,Borehole,-25.41237,28.08571,,0,4.57,Granite,Consolidated,,11.36259093
2528AC00079,Borehole,-25.41237,28.08571,,4.57,5.18,Granite,Consolidated,,11.36259093
2528AC00079,Borehole,-25.41237,28.08571,,5.18,121.92,Granite,Consolidated,,11.36259093
2528AC00080,Borehole,-25.41236,28.0857,,0,8.22,Sand,Unconsolidated,,11.36383866
2528AC00080,Borehole,-25.41236,28.0857,,8.22,30.48,Granite,Consolidated,Hard,11.36383866
2528AC00081,Borehole,-25.41235,28.08569,,0,11.27,SOIL,Unconsolidated,,11.36508648
2528AC00081,Borehole,-25.41235,28.08569,,11.27,29.26,Granite,Consolidated,,11.36508648
2528AC00081,Borehole,-25.41235,28.08569,,29.26,47.85,Granite,Consolidated,,11.36508648
2528AC00086,Borehole,-25.41204,28.0867,,0,1.21,SOIL,Unconsolidated,,11.38535167
2528AC00086,Borehole,-25.41204,28.0867,,1.21,6.09,Granite,Consolidated,,11.38535167
2528AC00086,Borehole,-25.41204,28.0867,,6.09,104.54,Granite,Consolidated,,11.38535167
2528AC00214,Borehole,-25.41114,28.14573,3.34,0,6,SOIL,Unconsolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,3.34,6,16,Mudstone,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,3.34,16,35,Mudstone,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,3.34,35,54,Shale,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,3.34,54,82,Granite,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,3.34,82,91,Granite,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,6.34,0,6,SOIL,Unconsolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,6.34,6,16,Mudstone,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,6.34,16,35,Mudstone,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,6.34,35,54,Shale,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,6.34,54,82,Granite,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,6.34,82,91,Granite,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,9.07,0,6,SOIL,Unconsolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,9.07,6,16,Mudstone,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,9.07,16,35,Mudstone,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,9.07,35,54,Shale,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,9.07,54,82,Granite,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,9.07,82,91,Granite,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,18.21,0,6,SOIL,Unconsolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,18.21,6,16,Mudstone,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,18.21,16,35,Mudstone,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,18.21,35,54,Shale,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,18.21,54,82,Granite,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,18.21,82,91,Granite,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,37.58,0,6,SOIL,Unconsolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,37.58,6,16,Mudstone,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,37.58,16,35,Mudstone,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,37.58,35,54,Shale,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,37.58,54,82,Granite,Consolidated,,12.53945204
2528AC00214,Borehole,-25.41114,28.14573,37.58,82,91,Granite,Consolidated,,12.53945204
2528AC00160,Borehole,-25.41028,28.04362,11.04,0,4,SOIL,Unconsolidated,,13.04282639
2528AC00160,Borehole,-25.41028,28.04362,11.04,4,22,Granite,Consolidated,,13.04282639
2528AC00160,Borehole,-25.41028,28.04362,11.04,22,41,Granite,Consolidated,,13.04282639
2528AC00160,Borehole,-25.41028,28.04362,11.04,41,56,Granite,Consolidated,,13.04282639
2528AC00160,Borehole,-25.41028,28.04362,11.04,56,84,Granite,Consolidated,,13.04282639
2528AC00271,Borehole,-25.40971,28.13406,12.7,0,5,SOIL,Unconsolidated,,12.20803353
2528AC00271,Borehole,-25.40971,28.13406,12.7,5,78,Granite,Consolidated,,12.20803353
2528AC00271,Borehole,-25.40971,28.13406,22.5,0,5,SOIL,Unconsolidated,,12.20803353
2528AC00271,Borehole,-25.40971,28.13406,22.5,5,78,Granite,Consolidated,,12.20803353
2528AC00271,Borehole,-25.40971,28.13406,41,0,5,SOIL,Unconsolidated,,12.20803353
2528AC00271,Borehole,-25.40971,28.13406,41,5,78,Granite,Consolidated,,12.20803353
2528AC00271,Borehole,-25.40971,28.13406,48.48,0,5,SOIL,Unconsolidated,,12.20803353
2528AC00271,Borehole,-25.40971,28.13406,48.48,5,78,Granite,Consolidated,,12.20803353
2528AC00271,Borehole,-25.40971,28.13406,69.37,0,5,SOIL,Unconsolidated,,12.20803353
2528AC00271,Borehole,-25.40971,28.13406,69.37,5,78,Granite,Consolidated,,12.20803353
2528AC00127,Borehole,-25.40894,28.08138,,,,,,,11.81127265
2528AC00126,Borehole,-25.40858,28.08196,,,,,,,11.84034708
2528AC00287,Borehole,-25.40858,28.08196,,,,,,,11.84034708
2528AC00226,Borehole,-25.40725,28.17607,4.83,,,,,,14.62620124
2528AC00226,Borehole,-25.40725,28.17607,5.08,,,,,,14.62620124
2528AC00226,Borehole,-25.40725,28.17607,5.33,,,,,,14.62620124
2528AC00226,Borehole,-25.40725,28.17607,5.44,,,,,,14.62620124
2528AC00226,Borehole,-25.40725,28.17607,5.74,,,,,,14.62620124
2528AC00200,Borehole,-25.40588,28.17138,14.6,0,2,Alluvium,Unconsolidated,,14.45204916
2528AC00200,Borehole,-25.40588,28.17138,14.6,2,25,Granite,Consolidated,,14.45204916
2528AC00200,Borehole,-25.40588,28.17138,14.6,25,45,Granite,Consolidated,,14.45204916
2528AC00200,Borehole,-25.40588,28.17138,14.6,45,51,Dolerite,Consolidated,,14.45204916
2528AC00200,Borehole,-25.40588,28.17138,14.6,51,91,Granite,Consolidated,,14.45204916
2528AC00261,Borehole,-25.40462,28.1505,10.57,,,,,,13.42154488
2528AC00161,Borehole,-25.40343,28.03126,6.7,0,2,SOIL,Unconsolidated,,14.38963679
2528AC00161,Borehole,-25.40343,28.03126,6.7,2,15,Clay,Unconsolidated,,14.38963679
2528AC00161,Borehole,-25.40343,28.03126,6.7,15,24,Granite,Consolidated,,14.38963679
2528AC00161,Borehole,-25.40343,28.03126,6.7,24,38,Granite,Consolidated,,14.38963679
2528AC00161,Borehole,-25.40343,28.03126,6.7,38,71,Granite,Consolidated,,14.38963679
2528AC00213,Borehole,-25.40213,28.14927,,0,5,SOIL,Unconsolidated,,13.61561426
2528AC00213,Borehole,-25.40213,28.14927,,5,13,Mudstone,Consolidated,,13.61561426
2528AC00213,Borehole,-25.40213,28.14927,,13,19,Granite,Consolidated,,13.61561426
2528AC00213,Borehole,-25.40213,28.14927,,19,44,Granite,Consolidated,,13.61561426
2528AC00213,Borehole,-25.40213,28.14927,,44,86,Granite,Consolidated,,13.61561426
2528AC00270,Borehole,-25.40112,28.13065,23.11,0,3,SOIL,Unconsolidated,,13.00913839
2528AC00270,Borehole,-25.40112,28.13065,23.11,3,84,Granite,Consolidated,,13.00913839
2528AC00270,Borehole,-25.40112,28.13065,25.42,0,3,SOIL,Unconsolidated,,13.00913839
2528AC00270,Borehole,-25.40112,28.13065,25.42,3,84,Granite,Consolidated,,13.00913839
2528AC00270,Borehole,-25.40112,28.13065,31.67,0,3,SOIL,Unconsolidated,,13.00913839
2528AC00270,Borehole,-25.40112,28.13065,31.67,3,84,Granite,Consolidated,,13.00913839
2528AC00270,Borehole,-25.40112,28.13065,41.68,0,3,SOIL,Unconsolidated,,13.00913839
2528AC00270,Borehole,-25.40112,28.13065,41.68,3,84,Granite,Consolidated,,13.00913839
2528AC00270,Borehole,-25.40112,28.13065,56.03,0,3,SOIL,Unconsolidated,,13.00913839
2528AC00270,Borehole,-25.40112,28.13065,56.03,3,84,Granite,Consolidated,,13.00913839
2528AC00208,Borehole,-25.40046,28.13338,,0,1,SOIL,Unconsolidated,,13.16524048
2528AC00208,Borehole,-25.40046,28.13338,,1,23,Granite,Consolidated,,13.16524048
2528AC00208,Borehole,-25.40046,28.13338,,23,29,Granite,Consolidated,,13.16524048
2528AC00208,Borehole,-25.40046,28.13338,,29,38,Granite,Consolidated,,13.16524048
2528AC00208,Borehole,-25.40046,28.13338,,38,91,Granite,Consolidated,,13.16524048
2528AC00201,Borehole,-25.39978,28.13304,,0,21,Mudstone,Consolidated,,13.22674151
2528AC00201,Borehole,-25.39978,28.13304,,21,29,Mudstone,Consolidated,,13.22674151
2528AC00201,Borehole,-25.39978,28.13304,,29,46,Mudstone,Consolidated,,13.22674151
2528AC00201,Borehole,-25.39978,28.13304,,46,83,Mudstone,Consolidated,,13.22674151
2528AC00201,Borehole,-25.39978,28.13304,,83,121,Dolerite,Consolidated,,13.22674151
2528AC00169,Borehole,-25.39919,28.03775,6.51,0,1,SOIL,Unconsolidated,,14.43962458
2528AC00169,Borehole,-25.39919,28.03775,6.51,1,26,Granite,Consolidated,,14.43962458
2528AC00169,Borehole,-25.39919,28.03775,6.51,26,37,Granite,Consolidated,,14.43962458
2528AC00169,Borehole,-25.39919,28.03775,6.51,37,61,Granite,Consolidated,,14.43962458
2528AC00217,Borehole,-25.39801,28.13961,17,,,,,,13.64083872
2528AC00217,Borehole,-25.39801,28.13961,17.25,,,,,,13.64083872
2528AC00217,Borehole,-25.39801,28.13961,17.5,,,,,,13.64083872
2528AC00217,Borehole,-25.39801,28.13961,18,,,,,,13.64083872
2528AC00217,Borehole,-25.39801,28.13961,18.8,,,,,,13.64083872
2528AC00224,Borehole,-25.39782,28.14483,13,,,,,,13.86441653
2528AC00224,Borehole,-25.39782,28.14483,13.25,,,,,,13.86441653
2528AC00223,Borehole,-25.39758,28.14334,6.7,,,,,,13.82905034
2528AC00223,Borehole,-25.39758,28.14334,7.06,,,,,,13.82905034
2528AC00223,Borehole,-25.39758,28.14334,7.2,,,,,,13.82905034
2528AC00223,Borehole,-25.39758,28.14334,7.7,,,,,,13.82905034
2528AC00223,Borehole,-25.39758,28.14334,7.92,,,,,,13.82905034
2528AC00223,Borehole,-25.39758,28.14334,8.27,,,,,,13.82905034
2528AC00223,Borehole,-25.39758,28.14334,9.45,,,,,,13.82905034
2528AC00150,Borehole,-25.388,28.05314,17.1,0,4,SOIL,Unconsolidated,,14.87926059
2528AC00150,Borehole,-25.388,28.05314,17.1,4,11,Grit,Unconsolidated,,14.87926059
2528AC00150,Borehole,-25.388,28.05314,17.1,11,23,Mudstone,Consolidated,,14.87926059
2528AC00150,Borehole,-25.388,28.05314,17.1,23,26,Dolerite,Consolidated,,14.87926059
2528AC00150,Borehole,-25.388,28.05314,17.1,26,66,Dolerite,Consolidated,,14.87926059
2528AC00150,Borehole,-25.388,28.05314,17.1,66,96,Granite,Consolidated,,14.87926059
