GeositeInfo_DataOwner,Identifier,GeositeInfo_GeositeType,Latitude,Longitude,WaterLevel,DepthToTop,DepthToBottom,LithologyName,MaterialType,HardnessQualifier,distance_km
Dept Water - Pretoria,2528DB00018,Borehole,-25.79227,28.35804,29.87,14.33,14.94,Shale,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00018,Borehole,-25.79227,28.35804,29.87,14.94,27.13,Sandstone,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00018,Borehole,-25.79227,28.35804,29.87,27.13,28.04,Quartzite,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00018,Borehole,-25.79227,28.35804,29.87,28.04,29.26,Shale,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00018,Borehole,-25.79227,28.35804,29.87,29.26,29.87,Quartzite,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00018,Borehole,-25.79227,28.35804,29.87,29.87,30.48,Shale,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00018,Borehole,-25.79227,28.35804,29.87,30.48,36.27,Quartzite,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00018,Borehole,-25.79227,28.35804,29.87,36.27,37.19,Shale,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00018,Borehole,-25.79227,28.35804,29.87,37.19,37.8,Quartzite,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00018,Borehole,-25.79227,28.35804,29.87,37.8,39.01,Shale,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00018,Borehole,-25.79227,28.35804,29.87,39.01,48.46,Quartzite,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00019,Borehole,-25.79227,28.35804,16.76,0,10.36,SOIL,Unconsolidated,,42.36305472
Dept Water - Pretoria,2528DB00019,Borehole,-25.79227,28.35804,16.76,10.36,33.83,Diabase,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00019,Borehole,-25.79227,28.35804,16.76,33.83,34.44,Granite,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00020,Borehole,-25.79227,28.35804,9.75,0,0.61,SOIL,Unconsolidated,,42.36305472
Dept Water - Pretoria,2528DB00020,Borehole,-25.79227,28.35804,9.75,0.61,1.52,Laterite,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00020,Borehole,-25.79227,28.35804,9.75,1.52,8.53,Quartzite,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00020,Borehole,-25.79227,28.35804,9.75,8.53,18.29,NO SAMPLE,,,42.36305472
Dept Water - Pretoria,2528DB00021,Borehole,-25.79227,28.35804,9.14,0,4.57,SOIL,Unconsolidated,,42.36305472
Dept Water - Pretoria,2528DB00021,Borehole,-25.79227,28.35804,9.14,4.57,16.76,Clay,Unconsolidated,,42.36305472
Dept Water - Pretoria,2528DB00021,Borehole,-25.79227,28.35804,9.14,16.76,19.81,Shale,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00021,Borehole,-25.79227,28.35804,9.14,19.81,29.87,Dolerite,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00022,Borehole,-25.79227,28.35804,10.06,0,6.1,SOIL,Unconsolidated,,42.36305472
Dept Water - Pretoria,2528DB00022,Borehole,-25.79227,28.35804,10.06,6.1,25.3,Diabase,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00022,Borehole,-25.79227,28.35804,10.06,25.3,27.74,Granite,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00023,Borehole,-25.79227,28.35804,9.6,0,0.91,SOIL,Unconsolidated,,42.36305472
Dept Water - Pretoria,2528DB00023,Borehole,-25.79227,28.35804,9.6,0.91,26.67,Quartzite,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00023,Borehole,-25.79227,28.35804,9.6,26.67,32,Clay,Unconsolidated,,42.36305472
Dept Water - Pretoria,2528DB00023,Borehole,-25.79227,28.35804,9.6,32,36.58,Quartzite,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00029,Borehole,-25.79227,28.35804,9.14,0,9.14,Shale,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00029,Borehole,-25.79227,28.35804,9.14,9.14,18.9,Sandstone,Consolidated,,42.36305472
Dept Water - Pretoria,2528DB00029,Borehole,-25.79227,28.35804,9.14,18.9,28.04,Conglomerate,Unconsolidated,,42.36305472
Dept Water - Pretoria,2528CC00064,Borehole,-25.79176,28.11638,,0,6,SOIL,Unconsolidated,,31.02742815
Dept Water - Pretoria,2528CC00064,Borehole,-25.79176,28.11638,,6,30,Chert,Consolidated,,31.02742815
Dept Water - Pretoria,2527DD00197,Borehole,-25.79174,27.92249,18.28,0,6.09,Diabase,Consolidated,,36.66622554
Dept Water - Pretoria,2527DD00197,Borehole,-25.79174,27.92249,18.28,6.09,34.13,Diabase,Consolidated,,36.66622554
Dept Water - Pretoria,2528CC00060,Borehole,-25.79174,28.11638,,0,30,Chert,Consolidated,,31.02520614
Dept Water - Pretoria,2527DD00196,Borehole,-25.79173,27.92248,18.89,0,17.67,Diabase,Consolidated,,36.6658817
Dept Water - Pretoria,2527DD00196,Borehole,-25.79173,27.92248,18.89,17.67,31.39,Shale,Consolidated,,36.6658817
Dept Water - Pretoria,2528CC00058,Borehole,-25.79173,28.11638,,0,1,Gravel,Unconsolidated,,31.02409513
Dept Water - Pretoria,2528CC00058,Borehole,-25.79173,28.11638,,1,50,Chert,Consolidated,,31.02409513
Dept Water - Pretoria,2527DD00195,Borehole,-25.79172,27.92247,59,0,9,Clay,Unconsolidated,,36.66553792
Dept Water - Pretoria,2527DD00195,Borehole,-25.79172,27.92247,59,9,59,Quartzite,Consolidated,,36.66553792
Dept Water - Pretoria,2527DD00195,Borehole,-25.79172,27.92247,59,59,115,Shale,Consolidated,,36.66553792
Dept Water - Pretoria,2528CC00056,Borehole,-25.79172,28.11638,,0,450,NO SAMPLE,,,31.02298412
Dept Water - Pretoria,2528CC00057,Borehole,-25.79172,28.11639,,0,120,NO SAMPLE,,,31.02305398
Dept Water - Pretoria,2528CC00059,Borehole,-25.79172,28.1164,,0,30,Chert,Consolidated,,31.02312387
Dept Water - Pretoria,2528CC00061,Borehole,-25.79172,28.11641,,0,30,Chert,Consolidated,,31.02319381
Dept Water - Pretoria,2528CC00063,Borehole,-25.79172,28.11642,,0,10.5,SOIL,Unconsolidated,,31.02326378
Dept Water - Pretoria,2528CC00063,Borehole,-25.79172,28.11642,,10.5,30,Chert,Consolidated,,31.02326378
Dept Water - Pretoria,2528CC00065,Borehole,-25.79172,28.11643,,0,9,SOIL,Unconsolidated,,31.0233338
Dept Water - Pretoria,2528CC00065,Borehole,-25.79172,28.11643,,9,30,Chert,Consolidated,,31.0233338
Dept Water - Pretoria,2527DD00198,Borehole,-25.79171,27.92246,10.36,0,0.6,SOIL,Unconsolidated,,36.6651942
Dept Water - Pretoria,2527DD00198,Borehole,-25.79171,27.92246,10.36,0.6,7.92,Sand,Unconsolidated,,36.6651942
Dept Water - Pretoria,2527DD00198,Borehole,-25.79171,27.92246,10.36,7.92,14.63,Clay,Unconsolidated,,36.6651942
Dept Water - Pretoria,2527DD00198,Borehole,-25.79171,27.92246,10.36,14.63,41.14,Quartzite,Consolidated,,36.6651942
Dept Water - Pretoria,2527DD00199,Borehole,-25.7917,27.92245,9.14,0,4.57,Shale,Consolidated,,36.66485055
Dept Water - Pretoria,2527DD00199,Borehole,-25.7917,27.92245,9.14,4.57,31.08,Diabase,Consolidated,,36.66485055
Dept Water - Pretoria,2527DD00199,Borehole,-25.7917,27.92245,9.14,31.08,36.57,Shale,Consolidated,,36.66485055
Dept Water - Pretoria,2528CC00292,Borehole,-25.79089,28.06452,95,0,3,SOIL,Unconsolidated,,31.10578141
Dept Water - Pretoria,2528CC00292,Borehole,-25.79089,28.06452,95,3,6,Chert,Consolidated,,31.10578141
Dept Water - Pretoria,2528CC00292,Borehole,-25.79089,28.06452,95,6,81,Chert,Consolidated,,31.10578141
Dept Water - Pretoria,2528CC00292,Borehole,-25.79089,28.06452,95,81,94,Dolerite,Consolidated,,31.10578141
Dept Water - Pretoria,2528CC00292,Borehole,-25.79089,28.06452,95,94,97,Dolerite,Consolidated,,31.10578141
Dept Water - Pretoria,2528CC00292,Borehole,-25.79089,28.06452,95,97,100,NO SAMPLE,,,31.10578141
Dept Water - Pretoria,2528CC00295,Borehole,-25.79087,28.06203,,0,12,Chert,Consolidated,,31.13889084
Dept Water - Pretoria,2528CC00295,Borehole,-25.79087,28.06203,,12,49,Chert,Consolidated,,31.13889084
Dept Water - Pretoria,2528CC00295,Borehole,-25.79087,28.06203,,49,51,Chert,Consolidated,,31.13889084
Dept Water - Pretoria,2528CC00295,Borehole,-25.79087,28.06203,,51,55,NO SAMPLE,,,31.13889084
Dept Water - Pretoria,2528CC00295,Borehole,-25.79087,28.06203,,55,124,Chert,Consolidated,,31.13889084
Dept Water - Pretoria,2528CC00093,Borehole,-25.79061,28.1436,88.46,,,,,,31.2372439
Dept Water - Pretoria,2528CC00093,Borehole,-25.79061,28.1436,88.54,,,,,,31.2372439
Dept Water - Pretoria,2528CC00578,Borehole,-25.7904,28.12839,,0,30,Chert,Consolidated,,30.98934223
Dept Water - Pretoria,2528CC00577,Borehole,-25.79039,28.12838,,0,3,SOIL,Unconsolidated,,30.98811737
Dept Water - Pretoria,2528CC00577,Borehole,-25.79039,28.12838,,3,30,Chert,Consolidated,,30.98811737
Dept Water - Pretoria,2528CC00576,Borehole,-25.79038,28.12837,,0,30,Chert,Consolidated,,30.98689254
Dept Water - Pretoria,2528CC00575,Borehole,-25.79037,28.12836,,0,30,Chert,Consolidated,,30.98566775
Dept Water - Pretoria,2528CC00574,Borehole,-25.79036,28.12835,,0,4,SOIL,Unconsolidated,,30.98444299
Dept Water - Pretoria,2528CC00574,Borehole,-25.79036,28.12835,,4,30,Chert,Consolidated,,30.98444299
Dept Water - Pretoria,2528CC00573,Borehole,-25.79035,28.12834,,0,30,Chert,Consolidated,,30.98321826
Dept Water - Pretoria,2528CC00572,Borehole,-25.79034,28.12833,,0,30,Chert,Consolidated,,30.98199356
Dept Water - Pretoria,2528CC00953,Borehole,-25.79033,28.11999,89.1,0,128,Dolomite,Consolidated,,30.89649574
Dept Water - Pretoria,2528CC00953,Borehole,-25.79033,28.11999,89.1,128,132,Dolomite,Consolidated,Hard,30.89649574
Dept Water - Pretoria,2528CC00571,Borehole,-25.79033,28.12832,,0,7,Dolomite,Consolidated,,30.98076889
Dept Water - Pretoria,2528CC00571,Borehole,-25.79033,28.12832,,7,30,Chert,Consolidated,,30.98076889
Dept Water - Pretoria,2528CC00691,Borehole,-25.79032,28.12722,,0,9,Dolomite,Consolidated,,30.96695492
Dept Water - Pretoria,2528CC00691,Borehole,-25.79032,28.12722,,9,30,Chert,Consolidated,,30.96695492
Dept Water - Pretoria,2528CC00555,Borehole,-25.79032,28.12831,,0,30,Chert,Consolidated,,30.97954425
Dept Water - Pretoria,2528CC00690,Borehole,-25.79031,28.12721,,0,3,SOIL,Unconsolidated,,30.96573418
Dept Water - Pretoria,2528CC00690,Borehole,-25.79031,28.12721,,3,30,Chert,Consolidated,,30.96573418
Dept Water - Pretoria,2528CC00556,Borehole,-25.79031,28.1283,,0,24,Chert,Consolidated,,30.97831965
Dept Water - Pretoria,2528CC00556,Borehole,-25.79031,28.1283,,24,30,Dolomite,Consolidated,,30.97831965
Dept Water - Pretoria,2528CC00689,Borehole,-25.7903,28.1272,,0,6,SOIL,Unconsolidated,,30.96451347
Dept Water - Pretoria,2528CC00689,Borehole,-25.7903,28.1272,,6,15,SOIL,Unconsolidated,,30.96451347
Dept Water - Pretoria,2528CC00689,Borehole,-25.7903,28.1272,,15,30,Dolomite,Consolidated,,30.96451347
Dept Water - Pretoria,2528CC00557,Borehole,-25.7903,28.12829,,0,12,SOIL,Unconsolidated,,30.97709508
Dept Water - Pretoria,2528CC00557,Borehole,-25.7903,28.12829,,12,30,Chert,Consolidated,,30.97709508
Dept Water - Pretoria,2528CC00688,Borehole,-25.79029,28.12719,,0,30,Chert,Consolidated,,30.96329279
Dept Water - Pretoria,2528CC00558,Borehole,-25.79029,28.12828,,0,30,SOIL,Unconsolidated,,30.97587054
Dept Water - Pretoria,2528CC00559,Borehole,-25.79028,28.12827,,0,15,SOIL,Unconsolidated,,30.97464603
Dept Water - Pretoria,2528CC00559,Borehole,-25.79028,28.12827,,15,30,Chert,Consolidated,,30.97464603
Dept Water - Pretoria,2528CC00560,Borehole,-25.79027,28.12826,,0,9,Chert,Consolidated,,30.97342155
Dept Water - Pretoria,2528CC00560,Borehole,-25.79027,28.12826,,9,15,Dolomite,Consolidated,,30.97342155
Dept Water - Pretoria,2528CC00560,Borehole,-25.79027,28.12826,,15,30,Chert,Consolidated,,30.97342155
Dept Water - Pretoria,2528CC00561,Borehole,-25.79026,28.12825,,0,30,Chert,Consolidated,,30.9721971
Dept Water - Pretoria,2528CC00562,Borehole,-25.79025,28.12824,,0,30,Chert,Consolidated,,30.97097269
Dept Water - Pretoria,2528CC00563,Borehole,-25.79024,28.12823,,0,30,Chert,Consolidated,,30.9697483
Dept Water - Pretoria,2528CC00564,Borehole,-25.79023,28.12822,,0,30,Chert,Consolidated,,30.96852395
Dept Water - Pretoria,2528CC00565,Borehole,-25.79022,28.12821,,0,30,SOIL,Unconsolidated,,30.96729963
Dept Water - Pretoria,2528CC00566,Borehole,-25.79021,28.1282,,0,30,Shale,Consolidated,,30.96607535
Dept Water - Pretoria,2528CC00567,Borehole,-25.7902,28.12819,,0,30,Chert,Consolidated,,30.96485109
Dept Water - Pretoria,2528CC00568,Borehole,-25.79019,28.12818,,0,30,Chert,Consolidated,,30.96362686
Dept Water - Pretoria,2528CC00569,Borehole,-25.79018,28.12817,,0,30,Chert,Consolidated,,30.96240267
Dept Water - Pretoria,2528CC00570,Borehole,-25.79017,28.12816,,0,16.5,SOIL,Unconsolidated,,30.96117851
Dept Water - Pretoria,2528CC00570,Borehole,-25.79017,28.12816,,16.5,30,Chert,Consolidated,,30.96117851
Dept Water - Pretoria,2528CC00884,Borehole,-25.79016,28.12705,,0,7.5,Chert,Consolidated,,30.94731416
Dept Water - Pretoria,2528CC00884,Borehole,-25.79016,28.12705,,7.5,15,Dolomite,Consolidated,,30.94731416
Dept Water - Pretoria,2528CC00883,Borehole,-25.79015,28.12704,,0,18,Dolomite,Consolidated,,30.94609396
Dept Water - Pretoria,2528CC00883,Borehole,-25.79015,28.12704,,18,30,Dolomite,Consolidated,,30.94609396
Dept Water - Pretoria,2528CC00882,Borehole,-25.79014,28.12703,,0,3,SOIL,Unconsolidated,,30.9448738
Dept Water - Pretoria,2528CC00882,Borehole,-25.79014,28.12703,,3,15,Dolomite,Consolidated,,30.9448738
Dept Water - Pretoria,2528CC00881,Borehole,-25.79012,28.12701,,0,12.19,SOIL,Unconsolidated,,30.94243357
Dept Water - Pretoria,2528CC00881,Borehole,-25.79012,28.12701,,12.19,22.86,Chert,Consolidated,,30.94243357
Dept Water - Pretoria,2528CC00880,Borehole,-25.79011,28.127,,0,15.24,Chert,Consolidated,,30.94121351
Dept Water - Pretoria,2528CC00880,Borehole,-25.79011,28.127,,15.24,21.33,Dolomite,Consolidated,,30.94121351
Dept Water - Pretoria,2528CC00879,Borehole,-25.7901,28.12699,,0,35.66,Shale,Consolidated,,30.93999348
Dept Water - Pretoria,2528CC00878,Borehole,-25.79009,28.12698,,0,25.9,Shale,Consolidated,,30.93877347
Dept Water - Pretoria,2528CC00877,Borehole,-25.79008,28.12697,,0,9.14,Chert,Consolidated,,30.93755351
Dept Water - Pretoria,2528CC00877,Borehole,-25.79008,28.12697,,9.14,15.24,Dolomite,Consolidated,,30.93755351
Dept Water - Pretoria,2528CC00876,Borehole,-25.79007,28.12696,,0,57.91,Chert,Consolidated,,30.93633357
Dept Water - Pretoria,2528CC00875,Borehole,-25.79006,28.12695,,0,66.75,Chert,Consolidated,,30.93511366
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,,0,3,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,,3,8,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,,8,11,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,,11,51,Dolomite,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,,51,58,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,,58,130,NO SAMPLE,,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,80.97,0,3,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,80.97,3,8,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,80.97,8,11,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,80.97,11,51,Dolomite,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,80.97,51,58,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,80.97,58,130,NO SAMPLE,,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,81,0,3,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,81,3,8,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,81,8,11,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,81,11,51,Dolomite,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,81,51,58,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,81,58,130,NO SAMPLE,,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,81.03,0,3,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,81.03,3,8,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,81.03,8,11,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,81.03,11,51,Dolomite,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,81.03,51,58,Chert,Consolidated,,31.02578899
Dept Water - Gauteng,2528CC00045,Borehole,-25.79005,28.0636,81.03,58,130,NO SAMPLE,,,31.02578899
Dept Water - Pretoria,2528CC00874,Borehole,-25.79005,28.12694,,0,56.69,Chert,Consolidated,,30.93389379
Dept Water - Pretoria,2528CC00885,Borehole,-25.79004,28.12693,,0,3,Chert,Consolidated,,30.93267395
Dept Water - Pretoria,2528CC00885,Borehole,-25.79004,28.12693,,3,15,Dolomite,Consolidated,,30.93267395
Dept Water - Pretoria,2528CC00886,Borehole,-25.79003,28.12692,,0,3,SOIL,Unconsolidated,,30.93145414
Dept Water - Pretoria,2528CC00886,Borehole,-25.79003,28.12692,,3,7.5,Dolomite,Consolidated,,30.93145414
Dept Water - Pretoria,2528CC00886,Borehole,-25.79003,28.12692,,7.5,30,NO SAMPLE,,,30.93145414
Dept Water - Pretoria,2528CC00888,Borehole,-25.79001,28.1269,,0,9,Chert,Consolidated,,30.92901461
Dept Water - Pretoria,2528CC00888,Borehole,-25.79001,28.1269,,9,30,Dolomite,Consolidated,,30.92901461
Dept Water - Pretoria,2528CC00889,Borehole,-25.79,28.12689,,0,4.5,Chert,Consolidated,,30.9277949
Dept Water - Pretoria,2528CC00889,Borehole,-25.79,28.12689,,4.5,15,Dolomite,Consolidated,,30.9277949
Dept Water - Pretoria,2528CC00890,Borehole,-25.78999,28.12688,,0,3,SOIL,Unconsolidated,,30.92657522
Dept Water - Pretoria,2528CC00890,Borehole,-25.78999,28.12688,,3,30,Dolomite,Consolidated,,30.92657522
Dept Water - Pretoria,2528CC00293,Borehole,-25.78997,28.06204,113,0,6,Chert,Consolidated,,31.03943245
Dept Water - Pretoria,2528CC00293,Borehole,-25.78997,28.06204,113,6,60,Chert,Consolidated,,31.03943245
Dept Water - Pretoria,2528CC00293,Borehole,-25.78997,28.06204,113,60,74,NO SAMPLE,,,31.03943245
Dept Water - Pretoria,2528CC00293,Borehole,-25.78997,28.06204,113,74,78,Chert,Consolidated,,31.03943245
Dept Water - Pretoria,2528CC00293,Borehole,-25.78997,28.06204,113,78,91,Chert,Consolidated,,31.03943245
Dept Water - Pretoria,2528CC00293,Borehole,-25.78997,28.06204,113,91,118,NO SAMPLE,,,31.03943245
Dept Water - Pretoria,2528CC00891,Borehole,-25.78995,28.12684,,0,3,SOIL,Unconsolidated,,30.92169682
Dept Water - Pretoria,2528CC00891,Borehole,-25.78995,28.12684,,3,15,Dolomite,Consolidated,,30.92169682
Dept Water - Pretoria,2528CC00892,Borehole,-25.78994,28.12683,,0,15,Dolomite,Consolidated,,30.92047729
Dept Water - Pretoria,2528CC00893,Borehole,-25.78993,28.12682,,0,30,Chert,Consolidated,,30.91925781
Dept Water - Pretoria,2528CC00894,Borehole,-25.78992,28.12681,,0,3,SOIL,Unconsolidated,,30.91803835
Dept Water - Pretoria,2528CC00894,Borehole,-25.78992,28.12681,,3,15,Dolomite,Consolidated,,30.91803835
Dept Water - Pretoria,2528CC00894,Borehole,-25.78992,28.12681,,15,30,Dolomite,Consolidated,,30.91803835
Dept Water - Pretoria,2528CC00895,Borehole,-25.78991,28.1268,,0,4.5,Chert,Consolidated,,30.91681892
Dept Water - Pretoria,2528CC00895,Borehole,-25.78991,28.1268,,4.5,15,Dolomite,Consolidated,,30.91681892
Dept Water - Pretoria,2528CC00678,Borehole,-25.78991,28.12681,,0,52,Dolomite,Consolidated,,30.91693078
Dept Water - Pretoria,2528CC00896,Borehole,-25.7899,28.12679,,0,30,Chert,Consolidated,,30.91559953
Dept Water - Pretoria,2528CC00679,Borehole,-25.7899,28.1268,,0,2,Gravel,Unconsolidated,,30.91571136
Dept Water - Pretoria,2528CC00679,Borehole,-25.7899,28.1268,,2,6,Chert,Consolidated,,30.91571136
Dept Water - Pretoria,2528CC00679,Borehole,-25.7899,28.1268,,6,108,Chert,Consolidated,,30.91571136
Dept Water - Pretoria,2528CC00679,Borehole,-25.7899,28.1268,,108,135,Dolomite,Consolidated,Hard,30.91571136
Dept Water - Pretoria,2528CC00680,Borehole,-25.78989,28.12679,,0,30,Chert,Consolidated,,30.91449196
Dept Water - Pretoria,2528CC00681,Borehole,-25.78988,28.12678,,0,30,SOIL,Unconsolidated,,30.9132726
Dept Water - Pretoria,2528CC00682,Borehole,-25.78987,28.12677,,0,30,Chert,Consolidated,,30.91205326
Dept Water - Pretoria,2528CC00683,Borehole,-25.78986,28.12676,,0,30,Chert,Consolidated,,30.91083396
Dept Water - Pretoria,2528CC00651,Borehole,-25.78986,28.12679,,0,15,Chert,Consolidated,,30.91116925
Dept Water - Pretoria,2528CC00651,Borehole,-25.78986,28.12679,,15,22.5,NO SAMPLE,,,30.91116925
Dept Water - Pretoria,2528CC00651,Borehole,-25.78986,28.12679,,22.5,30,Chert,Consolidated,,30.91116925
Dept Water - Pretoria,2528CC00684,Borehole,-25.78985,28.12675,,0,30,Chert,Consolidated,,30.90961469
Dept Water - Pretoria,2528CC00652,Borehole,-25.78985,28.12678,,0,12,SOIL,Unconsolidated,,30.90994987
Dept Water - Pretoria,2528CC00652,Borehole,-25.78985,28.12678,,12,30,Dolomite,Consolidated,,30.90994987
Dept Water - Pretoria,2528CC00685,Borehole,-25.78984,28.12674,,0,30,Chert,Consolidated,,30.90839546
Dept Water - Pretoria,2528CC00686,Borehole,-25.78983,28.12673,,0,30,Chert,Consolidated,,30.90717625
Dept Water - Pretoria,2528CC00687,Borehole,-25.78982,28.12672,,0,30,Chert,Consolidated,,30.90595708
Dept Water - Pretoria,2528CC00956,Borehole,-25.78978,28.12638,,0,1,SOIL,Unconsolidated,,30.89775607
Dept Water - Pretoria,2528CC00956,Borehole,-25.78978,28.12638,,1,4,Clay,Unconsolidated,,30.89775607
Dept Water - Pretoria,2528CC00956,Borehole,-25.78978,28.12638,,4,30,Shale,Consolidated,Hard,30.89775607
Dept Water - Pretoria,2528CC00956,Borehole,-25.78978,28.12638,,30,46,Dolomite,Consolidated,,30.89775607
