GeositeInfo_DataOwner,GeositeInfo_Identifier,GeositeInfo_GeositeType,Latitude,Longitude,WaterLevel,DepthToTop,DepthToBottom,LithologyName,MaterialType,Lithology_HardnessQualifier
Dept Water - Pretoria,2527DB00406,Borehole,-25.65938,27.96263,21.33,0,6.09,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00406,Borehole,-25.65938,27.96263,21.33,6.09,13.71,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00406,Borehole,-25.65938,27.96263,21.33,13.71,25.6,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00406,Borehole,-25.65938,27.96263,21.33,25.6,35.35,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00407,Borehole,-25.65937,27.96262,21.33,0,6.09,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00407,Borehole,-25.65937,27.96262,21.33,6.09,12.19,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00407,Borehole,-25.65937,27.96262,21.33,12.19,23.46,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00407,Borehole,-25.65937,27.96262,21.33,23.46,27.43,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00407,Borehole,-25.65937,27.96262,21.33,27.43,31.39,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00407,Borehole,-25.65937,27.96262,21.33,31.39,32,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00407,Borehole,-25.65937,27.96262,21.33,32,34.74,Diabase,Consolidated,
Dept Water - Pretoria,2528CA00242,Borehole,-25.65871,28.08891,17.37,0,0.3,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00242,Borehole,-25.65871,28.08891,17.37,0.3,7.62,Norite,Consolidated,
Dept Water - Pretoria,2528CA00242,Borehole,-25.65871,28.08891,17.37,7.62,13.41,Norite,Consolidated,
Dept Water - Pretoria,2528CA00242,Borehole,-25.65871,28.08891,17.37,13.41,22.25,Norite,Consolidated,Soft
Dept Water - Pretoria,2528CA00242,Borehole,-25.65871,28.08891,17.37,22.25,26.21,Norite,Consolidated,
Dept Water - Pretoria,2528CA00242,Borehole,-25.65871,28.08891,17.37,26.21,30.48,Norite,Consolidated,Hard
Dept Water - Pretoria,2528CA00241,Borehole,-25.6587,28.0889,19.81,0,10.66,Clay,Unconsolidated,
Dept Water - Pretoria,2528CA00241,Borehole,-25.6587,28.0889,19.81,10.66,31.39,Diabase,Consolidated,
Dept Water - Pretoria,2528CA00241,Borehole,-25.6587,28.0889,19.81,31.39,34.44,Sandstone,Consolidated,
Dept Water - Pretoria,2528CA00241,Borehole,-25.6587,28.0889,19.81,34.44,39.31,Diabase,Consolidated,
Dept Water - Pretoria,2528CA00241,Borehole,-25.6587,28.0889,19.81,39.31,44.19,Quartzite,Consolidated,
Dept Water - Pretoria,2528CA00241,Borehole,-25.6587,28.0889,19.81,44.19,47.24,Sandstone,Consolidated,
Dept Water - Pretoria,2528CA00241,Borehole,-25.6587,28.0889,19.81,47.24,56.69,Quartzite,Consolidated,
Dept Water - Pretoria,2528CA00240,Borehole,-25.65869,28.08889,5.18,0,0.6,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00240,Borehole,-25.65869,28.08889,5.18,0.6,2.43,Quartzite,Consolidated,
Dept Water - Pretoria,2528CA00240,Borehole,-25.65869,28.08889,5.18,2.43,3.96,Shale,Consolidated,
Dept Water - Pretoria,2528CA00240,Borehole,-25.65869,28.08889,5.18,3.96,5.79,Shale,Consolidated,
Dept Water - Pretoria,2528CA00240,Borehole,-25.65869,28.08889,5.18,5.79,12.8,Diabase,Consolidated,
Dept Water - Pretoria,2528CA00240,Borehole,-25.65869,28.08889,5.18,12.8,18.28,Quartzite,Consolidated,
Dept Water - Pretoria,2528CA00240,Borehole,-25.65869,28.08889,5.18,18.28,19.2,Diabase,Consolidated,
Dept Water - Pretoria,2528CA00240,Borehole,-25.65869,28.08889,5.18,19.2,21.03,Diabase,Consolidated,Hard
Dept Water - Pretoria,2528CA00239,Borehole,-25.65868,28.08888,14.32,0,4.57,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00239,Borehole,-25.65868,28.08888,14.32,4.57,5.18,Boulders,Unconsolidated,
Dept Water - Pretoria,2528CA00239,Borehole,-25.65868,28.08888,14.32,5.18,27.73,Quartzite,Consolidated,
Dept Water - Pretoria,2528CA00239,Borehole,-25.65868,28.08888,14.32,27.73,29.26,Quartzite,Consolidated,
Dept Water - Pretoria,2528CA00239,Borehole,-25.65868,28.08888,14.32,29.26,30.32,Diabase,Consolidated,
Dept Water - Pretoria,2528CA00238,Borehole,-25.65867,28.08887,20.42,0,16.76,Shale,Consolidated,
Dept Water - Pretoria,2528CA00238,Borehole,-25.65867,28.08887,20.42,16.76,51.81,Norite,Consolidated,
Dept Water - Pretoria,2528CA00243,Borehole,-25.65866,28.08886,,0,13.25,Shale,Consolidated,
Dept Water - Pretoria,2528CA00243,Borehole,-25.65866,28.08886,,13.25,110.94,Norite,Consolidated,
Dept Water - Pretoria,2528CA00245,Borehole,-25.65864,28.08884,8.84,0,4.87,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00245,Borehole,-25.65864,28.08884,8.84,4.87,60.35,Granite,Consolidated,
Dept Water - Pretoria,2528CA00246,Borehole,-25.65863,28.08883,,0,18,Clay,Unconsolidated,
Dept Water - Pretoria,2528CA00246,Borehole,-25.65863,28.08883,,18,75,Diabase,Consolidated,Hard
Dept Water - Pretoria,2528CA00247,Borehole,-25.65862,28.08882,31,0,42,Clay,Unconsolidated,
Dept Water - Pretoria,2528CA00247,Borehole,-25.65862,28.08882,31,42,60,Quartzite,Consolidated,
Dept Water - Pretoria,2528CA00247,Borehole,-25.65862,28.08882,31,60,66,Granite,Consolidated,Hard
Dept Water - Pretoria,2528CA00248,Borehole,-25.65861,28.08881,,0,11,Diabase,Consolidated,
Dept Water - Pretoria,2528CA00248,Borehole,-25.65861,28.08881,,11,85,Diabase,Consolidated,
Dept Water - Pretoria,2528CA00249,Borehole,-25.6586,28.0888,8,0,1.5,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00249,Borehole,-25.6586,28.0888,8,1.5,60,Shale,Consolidated,
Dept Water - Pretoria,2528CA00249,Borehole,-25.6586,28.0888,8,60,110,Sandstone & Shale,Consolidated,
Dept Water - Pretoria,2528CA00249,Borehole,-25.6586,28.0888,8,110,120,Sandstone,Consolidated,
Dept Water - Pretoria,2528CA00249,Borehole,-25.6586,28.0888,8,120,130,Sandstone & Shale,Consolidated,
Dept Water - Pretoria,2528CA00250,Borehole,-25.65859,28.08879,7.31,0,1.82,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00250,Borehole,-25.65859,28.08879,7.31,1.82,28.34,Quartzite,Consolidated,Soft
Dept Water - Pretoria,2528CA00250,Borehole,-25.65859,28.08879,7.31,28.34,29.26,Quartzite,Consolidated,
Dept Water - Pretoria,2528CA00251,Borehole,-25.65858,28.08878,9.14,0,4.87,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00251,Borehole,-25.65858,28.08878,9.14,4.87,16.76,Quartzite,Consolidated,Soft
Dept Water - Pretoria,2528CA00251,Borehole,-25.65858,28.08878,9.14,16.76,37.79,Quartzite,Consolidated,
Dept Water - Pretoria,2528CA00251,Borehole,-25.65858,28.08878,9.14,37.79,38.4,Quartzite,Consolidated,
Dept Water - Pretoria,2527DA00141,Borehole,-25.6585,27.62413,14.25,0,1,Clay,Unconsolidated,
Dept Water - Pretoria,2527DA00141,Borehole,-25.6585,27.62413,14.25,1,13,Gabbro-Norite,Consolidated,
Dept Water - Pretoria,2527DA00141,Borehole,-25.6585,27.62413,14.25,13,126,Gabbro-Norite,Consolidated,
Dept Water - Pretoria,2527DA00141,Borehole,-25.6585,27.62413,21.51,0,1,Clay,Unconsolidated,
Dept Water - Pretoria,2527DA00141,Borehole,-25.6585,27.62413,21.51,1,13,Gabbro-Norite,Consolidated,
Dept Water - Pretoria,2527DA00141,Borehole,-25.6585,27.62413,21.51,13,126,Gabbro-Norite,Consolidated,
Dept Water - Pretoria,2527DA00141,Borehole,-25.6585,27.62413,30.18,0,1,Clay,Unconsolidated,
Dept Water - Pretoria,2527DA00141,Borehole,-25.6585,27.62413,30.18,1,13,Gabbro-Norite,Consolidated,
Dept Water - Pretoria,2527DA00141,Borehole,-25.6585,27.62413,30.18,13,126,Gabbro-Norite,Consolidated,
Dept Water - Pretoria,2527DA00141,Borehole,-25.6585,27.62413,48.31,0,1,Clay,Unconsolidated,
Dept Water - Pretoria,2527DA00141,Borehole,-25.6585,27.62413,48.31,1,13,Gabbro-Norite,Consolidated,
Dept Water - Pretoria,2527DA00141,Borehole,-25.6585,27.62413,48.31,13,126,Gabbro-Norite,Consolidated,
Dept Water - Pretoria,2527DA00141,Borehole,-25.6585,27.62413,93.77,0,1,Clay,Unconsolidated,
Dept Water - Pretoria,2527DA00141,Borehole,-25.6585,27.62413,93.77,1,13,Gabbro-Norite,Consolidated,
Dept Water - Pretoria,2527DA00141,Borehole,-25.6585,27.62413,93.77,13,126,Gabbro-Norite,Consolidated,
Dept Water - Pretoria,2527DA00053,Borehole,-25.65784,27.71636,15.24,0,1.83,Clay,Unconsolidated,
Dept Water - Pretoria,2527DA00053,Borehole,-25.65784,27.71636,15.24,1.83,29.57,Norite,Consolidated,
Dept Water - Pretoria,2527DA00053,Borehole,-25.65784,27.71636,15.24,29.57,30.48,Norite,Consolidated,
Dept Water - Pretoria,2527DA00053,Borehole,-25.65784,27.71636,15.24,30.48,35.05,Norite,Consolidated,
Dept Water - Pretoria,2527DA00051,Borehole,-25.65783,27.71636,,0,0.91,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DA00051,Borehole,-25.65783,27.71636,,0.91,2.74,Norite,Consolidated,
Dept Water - Pretoria,2527DA00051,Borehole,-25.65783,27.71636,,2.74,9.14,Boulders,Unconsolidated,
Dept Water - Pretoria,2527DA00051,Borehole,-25.65783,27.71636,,9.14,35.97,Norite,Consolidated,
Dept Water - Pretoria,2527DA00051,Borehole,-25.65783,27.71636,,37.19,42.06,Norite,Consolidated,
Dept Water - Pretoria,2527DA00051,Borehole,-25.65783,27.71636,,44.2,48.77,Norite,Consolidated,
Dept Water - Pretoria,2527DA00052,Borehole,-25.65783,27.71637,,0,0.91,Clay,Unconsolidated,
Dept Water - Pretoria,2527DA00052,Borehole,-25.65783,27.71637,,0.91,28.04,Norite,Consolidated,
Dept Water - Pretoria,2527DA00054,Borehole,-25.65783,27.71638,,0,1.22,Clay,Unconsolidated,
Dept Water - Pretoria,2527DA00054,Borehole,-25.65783,27.71638,,1.22,10.36,Norite,Consolidated,
Dept Water - Pretoria,2527DA00054,Borehole,-25.65783,27.71638,,10.36,12.19,Norite,Consolidated,Hard
Dept Water - Pretoria,2528CB00078,Borehole,-25.6576,28.38503,,0,18.28,Dolerite,Consolidated,
Dept Water - Pretoria,2528CB00078,Borehole,-25.6576,28.38503,,18.28,22.25,Dolerite,Consolidated,
Dept Water - Pretoria,2528CB00078,Borehole,-25.6576,28.38503,,22.25,24.99,Quartzite,Consolidated,
Dept Water - Pretoria,2528CB00078,Borehole,-25.6576,28.38503,,24.99,28.34,Quartzite,Consolidated,
Dept Water - Pretoria,2528CB00078,Borehole,-25.6576,28.38503,,28.34,29.26,Dolerite,Consolidated,
Dept Water - Pretoria,2528CB00078,Borehole,-25.6576,28.38503,,29.26,41.75,Dolerite,Consolidated,
Dept Water - Pretoria,2528CB00078,Borehole,-25.6576,28.38503,,41.75,45.4,Quartzite,Consolidated,
Dept Water - Pretoria,2528CB00078,Borehole,-25.6576,28.38503,,45.4,51.2,Diabase,Consolidated,
Dept Water - Pretoria,2528CB00078,Borehole,-25.6576,28.38503,,51.2,54.25,Quartzite,Consolidated,
Dept Water - Pretoria,2528CB00078,Borehole,-25.6576,28.38503,,54.25,62.48,Diabase,Consolidated,
Dept Water - Pretoria,2528CB00077,Borehole,-25.65759,28.38502,,0,7.62,Shale,Consolidated,
Dept Water - Pretoria,2528CB00077,Borehole,-25.65759,28.38502,,7.62,21.33,Shale,Consolidated,
Dept Water - Pretoria,2528CB00077,Borehole,-25.65759,28.38502,,21.33,28.95,Dolerite,Consolidated,
Dept Water - Pretoria,2528CB00077,Borehole,-25.65759,28.38502,,28.95,41.14,Dolerite,Consolidated,
Dept Water - Pretoria,2528CB00077,Borehole,-25.65759,28.38502,,41.14,42.67,Dolerite,Consolidated,
Dept Water - Pretoria,2528CB00077,Borehole,-25.65759,28.38502,,42.67,58.21,Diabase,Consolidated,
Dept Water - Pretoria,2528CB00077,Borehole,-25.65759,28.38502,,58.21,75.89,Quartzite,Consolidated,
Dept Water - Pretoria,2528CB00076,Borehole,-25.65758,28.38501,12.19,0,0.6,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CB00076,Borehole,-25.65758,28.38501,12.19,0.6,59.13,Quartzite,Consolidated,
Dept Water - Pretoria,2528CB00076,Borehole,-25.65758,28.38501,12.19,59.13,61.56,Shale,Consolidated,
Dept Water - Pretoria,2528CB00076,Borehole,-25.65758,28.38501,12.19,61.56,64.31,Shale,Consolidated,
Dept Water - Pretoria,2528CB00075,Borehole,-25.65757,28.385,26.21,0,4.26,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CB00075,Borehole,-25.65757,28.385,26.21,4.26,15.24,Quartzite,Consolidated,
Dept Water - Pretoria,2528CB00075,Borehole,-25.65757,28.385,26.21,15.24,26.21,Dolerite,Consolidated,
Dept Water - Pretoria,2528CB00075,Borehole,-25.65757,28.385,26.21,26.21,47.85,Dolerite,Consolidated,
Dept Water - Pretoria,2528CB00074,Borehole,-25.65756,28.38499,20.42,0,2.43,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CB00074,Borehole,-25.65756,28.38499,20.42,2.43,11.58,Dolerite,Consolidated,
Dept Water - Pretoria,2528CB00074,Borehole,-25.65756,28.38499,20.42,11.58,22.11,Quartzite,Consolidated,
Dept Water - Pretoria,2528CB00074,Borehole,-25.65756,28.38499,20.42,22.11,30.78,Dolerite,Consolidated,
Dept Water - Pretoria,2528CB00074,Borehole,-25.65756,28.38499,20.42,30.78,32.91,Quartzite,Consolidated,
Dept Water - Pretoria,2528CB00074,Borehole,-25.65756,28.38499,20.42,32.91,33.83,Quartzite,Consolidated,
Dept Water - Pretoria,2528CB00073,Borehole,-25.65755,28.38498,17.67,0,2.43,Sandstone,Consolidated,
Dept Water - Pretoria,2528CB00073,Borehole,-25.65755,28.38498,17.67,2.43,27.73,Dolerite,Consolidated,
Dept Water - Pretoria,2528CB00079,Borehole,-25.65754,28.38497,34.44,0,9.44,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CB00079,Borehole,-25.65754,28.38497,34.44,9.44,30.48,Diabase,Consolidated,
Dept Water - Pretoria,2528CB00079,Borehole,-25.65754,28.38497,34.44,30.48,37.18,Quartzite,Consolidated,
Dept Water - Pretoria,2528CB00079,Borehole,-25.65754,28.38497,34.44,37.18,43.73,Quartzite,Consolidated,
Dept Water - Pretoria,2528CB00080,Borehole,-25.65753,28.38496,13.41,0,1.82,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CB00080,Borehole,-25.65753,28.38496,13.41,1.82,12.49,Dolerite,Consolidated,
Dept Water - Pretoria,2528CB00080,Borehole,-25.65753,28.38496,13.41,12.49,14.63,Shale,Consolidated,
Dept Water - Pretoria,2528CB00159,Borehole,-25.65746,28.3849,7.62,0,3.65,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CB00159,Borehole,-25.65746,28.3849,7.62,3.65,20.11,Sandstone,Consolidated,
Dept Water - Pretoria,2528CB00160,Borehole,-25.65745,28.38489,,0,7.7,Clay,Unconsolidated,
Dept Water - Pretoria,2528CB00160,Borehole,-25.65745,28.38489,,7.7,68,Quartzite,Consolidated,Hard
Dept Water - Pretoria,2528CB00161,Borehole,-25.65744,28.38488,24,0,19.7,Clay,Unconsolidated,
Dept Water - Pretoria,2528CB00161,Borehole,-25.65744,28.38488,24,19.7,56.1,Conglomerate,Unconsolidated,
Dept Water - Pretoria,2528CB00161,Borehole,-25.65744,28.38488,24,56.1,91,Quartzite,Consolidated,Hard
Dept Water - Pretoria,2528CB00162,Borehole,-25.65743,28.38487,28,0,17,Sandstone,Consolidated,
Dept Water - Pretoria,2528CB00162,Borehole,-25.65743,28.38487,28,17,25,Granite,Consolidated,Hard
Dept Water - Pretoria,2528CB00162,Borehole,-25.65743,28.38487,28,25,66,Sandstone,Consolidated,
Dept Water - Pretoria,2527DB00353,Borehole,-25.65737,27.9895,11.88,0,1.52,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00353,Borehole,-25.65737,27.9895,11.88,1.52,7.92,Clay,Unconsolidated,
Dept Water - Pretoria,2527DB00353,Borehole,-25.65737,27.9895,11.88,7.92,27.12,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00353,Borehole,-25.65737,27.9895,11.88,27.12,40.53,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00352,Borehole,-25.65736,27.98949,11.27,0,0.91,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00352,Borehole,-25.65736,27.98949,11.27,0.91,1.82,Sandstone,Consolidated,
Dept Water - Pretoria,2527DB00352,Borehole,-25.65736,27.98949,11.27,1.82,27.73,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00352,Borehole,-25.65736,27.98949,11.27,27.73,54.25,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00352,Borehole,-25.65736,27.98949,11.27,54.25,58.21,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00351,Borehole,-25.65735,27.98948,6.09,0,2.13,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00351,Borehole,-25.65735,27.98948,6.09,2.13,5.48,Gravel,Unconsolidated,
Dept Water - Pretoria,2527DB00351,Borehole,-25.65735,27.98948,6.09,5.48,7.92,Boulders,Unconsolidated,
Dept Water - Pretoria,2527DB00351,Borehole,-25.65735,27.98948,6.09,7.92,21.03,Sandstone,Consolidated,
Dept Water - Pretoria,2527DB00351,Borehole,-25.65735,27.98948,6.09,21.03,27.49,Shale,Consolidated,
Dept Water - Pretoria,2527DB00351,Borehole,-25.65735,27.98948,6.09,27.49,33.22,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00350,Borehole,-25.65734,27.98947,,0,3.65,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00350,Borehole,-25.65734,27.98947,,3.65,6.09,Sandstone,Consolidated,
Dept Water - Pretoria,2527DB00350,Borehole,-25.65734,27.98947,,6.09,13.41,Sandstone,Consolidated,
Dept Water - Pretoria,2527DB00350,Borehole,-25.65734,27.98947,,13.41,20.11,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00349,Borehole,-25.65733,27.98946,8.83,0,16.76,Clay,Unconsolidated,
Dept Water - Pretoria,2527DB00349,Borehole,-25.65733,27.98946,8.83,16.76,23.46,Shale,Consolidated,
Dept Water - Pretoria,2527DB00349,Borehole,-25.65733,27.98946,8.83,23.46,26.51,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00349,Borehole,-25.65733,27.98946,8.83,26.51,30.48,Sandstone,Consolidated,
Dept Water - Pretoria,2527DB00348,Borehole,-25.65732,27.98945,21.33,0,0.6,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00348,Borehole,-25.65732,27.98945,21.33,0.6,2.74,Boulders,Unconsolidated,
Dept Water - Pretoria,2527DB00348,Borehole,-25.65732,27.98945,21.33,2.74,18.59,Clay,Unconsolidated,
Dept Water - Pretoria,2527DB00348,Borehole,-25.65732,27.98945,21.33,18.59,21.64,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00348,Borehole,-25.65732,27.98945,21.33,21.64,24.38,Rubble,Unconsolidated,
Dept Water - Pretoria,2527DB00348,Borehole,-25.65732,27.98945,21.33,24.38,28.95,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00348,Borehole,-25.65732,27.98945,21.33,28.95,29.87,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00347,Borehole,-25.65731,27.98944,,0,4.57,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00347,Borehole,-25.65731,27.98944,,4.57,12.8,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00347,Borehole,-25.65731,27.98944,,12.8,26.82,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00347,Borehole,-25.65731,27.98944,,26.82,33.07,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00347,Borehole,-25.65731,27.98944,,33.07,33.52,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00347,Borehole,-25.65731,27.98944,,33.52,37.79,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00346,Borehole,-25.6573,27.98943,24.38,0,0.3,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00346,Borehole,-25.6573,27.98943,24.38,0.3,9.14,Shale,Consolidated,
Dept Water - Pretoria,2527DB00346,Borehole,-25.6573,27.98943,24.38,9.14,18.28,Clay,Unconsolidated,
Dept Water - Pretoria,2527DB00346,Borehole,-25.6573,27.98943,24.38,18.28,18.89,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00346,Borehole,-25.6573,27.98943,24.38,18.89,27.43,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00346,Borehole,-25.6573,27.98943,24.38,27.43,38.7,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00346,Borehole,-25.6573,27.98943,24.38,38.7,42.36,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00345,Borehole,-25.65729,27.98942,25.9,0,0.6,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00345,Borehole,-25.65729,27.98942,25.9,0.6,8.22,Shale,Consolidated,
Dept Water - Pretoria,2527DB00345,Borehole,-25.65729,27.98942,25.9,8.22,22.86,Shale,Consolidated,
Dept Water - Pretoria,2527DB00345,Borehole,-25.65729,27.98942,25.9,22.86,30.48,Shale,Consolidated,
Dept Water - Pretoria,2527DB00345,Borehole,-25.65729,27.98942,25.9,30.48,33.52,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00345,Borehole,-25.65729,27.98942,25.9,33.52,44.19,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00357,Borehole,-25.65728,27.98941,24.38,0,1.52,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00357,Borehole,-25.65728,27.98941,24.38,1.52,6.09,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00357,Borehole,-25.65728,27.98941,24.38,6.09,21.33,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00357,Borehole,-25.65728,27.98941,24.38,21.33,35.35,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00357,Borehole,-25.65728,27.98941,24.38,35.35,38.1,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00354,Borehole,-25.65727,27.9894,2.13,0,2.74,Boulders,Unconsolidated,
Dept Water - Pretoria,2527DB00354,Borehole,-25.65727,27.9894,2.13,2.74,16.15,Clay,Unconsolidated,
Dept Water - Pretoria,2527DB00354,Borehole,-25.65727,27.9894,2.13,16.15,19.81,Boulders,Unconsolidated,
Dept Water - Pretoria,2527DB00354,Borehole,-25.65727,27.9894,2.13,19.81,22.4,Quartzite,Consolidated,
Dept Water - Pretoria,2527DB00355,Borehole,-25.65726,27.98939,23,0,25,Clay,Unconsolidated,
Dept Water - Pretoria,2527DB00355,Borehole,-25.65726,27.98939,23,25,56,Dolerite,Consolidated,
Dept Water - Pretoria,2527DB00355,Borehole,-25.65726,27.98939,23,56,70,Dolerite,Consolidated,Hard
Dept Water - Pretoria,2527DB00356,Borehole,-25.65725,27.98938,,0,15,Clay,Unconsolidated,
Dept Water - Pretoria,2527DB00356,Borehole,-25.65725,27.98938,,15,46,Granite,Consolidated,Hard
Dept Water - Pretoria,2527DB00204,Borehole,-25.65644,27.98941,10.67,0,2.44,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00204,Borehole,-25.65644,27.98941,10.67,2.44,33.53,Shale,Consolidated,
Dept Water - Pretoria,2527DB00204,Borehole,-25.65644,27.98941,10.67,33.53,36.27,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00204,Borehole,-25.65644,27.98941,10.67,36.27,36.88,Sandstone,Consolidated,
Dept Water - Pretoria,2528CA00145,Borehole,-25.6562,28.32472,,0,3.04,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00145,Borehole,-25.6562,28.32472,,3.04,12.8,Granite,Consolidated,
Dept Water - Pretoria,2528CA00145,Borehole,-25.6562,28.32472,,12.8,69.49,Granite,Consolidated,
Dept Water - Pretoria,2528CA00141,Borehole,-25.65619,28.32474,24.38,0,3.04,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00141,Borehole,-25.65619,28.32474,24.38,3.04,51.2,Diabase,Consolidated,
Dept Water - Pretoria,2528CA00140,Borehole,-25.65618,28.32473,24.38,0,7.92,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00140,Borehole,-25.65618,28.32473,24.38,7.92,46.93,Granite,Consolidated,
Dept Water - Pretoria,2528CA00138,Borehole,-25.65617,28.32472,1.82,0,21.33,Diabase,Consolidated,
Dept Water - Pretoria,2528CA00138,Borehole,-25.65617,28.32472,1.82,21.33,24.99,Diabase,Consolidated,
Dept Water - Pretoria,2528CA00139,Borehole,-25.65616,28.32471,21.33,0,10.66,SOIL,Unconsolidated,
Dept Water - Pretoria,2528CA00139,Borehole,-25.65616,28.32471,21.33,10.66,23.46,Diabase,Consolidated,
Dept Water - Pretoria,2528CA00139,Borehole,-25.65616,28.32471,21.33,23.46,31.08,Diabase,Consolidated,
Dept Water - Pretoria,2528CA00139,Borehole,-25.65616,28.32471,21.33,31.08,32.91,Diabase,Consolidated,
Dept Water - Limpopo,2527DB00439,Borehole,-25.6555,27.86286,,,,,,
Dept Water - Limpopo,2527DB00438,Borehole,-25.65502,27.86264,,,,,,
Dept Water - Limpopo,2527DB00440,Borehole,-25.65499,27.86325,,,,,,
Dept Water - Limpopo,2527DB00437,Borehole,-25.65451,27.86491,,,,,,
Dept Water - Pretoria,2527DB00286,Borehole,-25.65373,27.93302,,0,0.61,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00286,Borehole,-25.65373,27.93302,,0.61,15.24,Clay,Unconsolidated,
Dept Water - Pretoria,2527DB00286,Borehole,-25.65373,27.93302,,15.24,18.29,Clay,Unconsolidated,
Dept Water - Pretoria,2527DB00286,Borehole,-25.65373,27.93302,,18.29,23.77,Norite,Consolidated,
Dept Water - Pretoria,2527DB00286,Borehole,-25.65373,27.93302,,23.77,26.52,Norite,Consolidated,
Dept Water - Pretoria,2527DB00286,Borehole,-25.65373,27.93302,,26.52,28.35,Norite,Consolidated,Hard
Dept Water - Pretoria,2527DB00284,Borehole,-25.65372,27.93302,,0,3.05,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00284,Borehole,-25.65372,27.93302,,3.05,24.38,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00282,Borehole,-25.65371,27.93302,17.68,0,3.05,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00282,Borehole,-25.65371,27.93302,17.68,3.05,33.53,Diabase,Consolidated,
Dept Water - Pretoria,2527DB00247,Borehole,-25.6537,27.93302,17.07,0,0.91,SOIL,Unconsolidated,
Dept Water - Pretoria,2527DB00247,Borehole,-25.6537,27.93302,17.07,0.91,22.25,Norite,Consolidated,
Dept Water - Pretoria,2527DB00247,Borehole,-25.6537,27.93302,17.07,22.25,35.97,Norite,Consolidated,
Dept Water - Pretoria,2527DB00247,Borehole,-25.6537,27.93302,17.07,35.97,40.54,Norite,Consolidated,
